agency_cd,site_no,datetime,Day,Month,Year,Q_CFS,STAT
USGS,MS,6/3/1997,3,6,1997,19400,A
USGS,MS,6/4/1997,4,6,1997,18300,A
USGS,MS,6/5/1997,5,6,1997,19800,A
USGS,MS,6/6/1997,6,6,1997,20600,A
USGS,MS,6/7/1997,7,6,1997,19100,A
USGS,MS,6/8/1997,8,6,1997,18000,A
USGS,MS,6/9/1997,9,6,1997,18000,A
USGS,MS,6/10/1997,10,6,1997,16700,A
USGS,MS,6/11/1997,11,6,1997,16700,A
USGS,MS,6/12/1997,12,6,1997,17500,A
USGS,MS,6/13/1997,13,6,1997,17100,A
USGS,MS,6/14/1997,14,6,1997,16600,A
USGS,MS,6/15/1997,15,6,1997,16300,A
USGS,MS,6/16/1997,16,6,1997,15700,A
USGS,MS,6/17/1997,17,6,1997,14800,A
USGS,MS,6/18/1997,18,6,1997,14300,A
USGS,MS,6/19/1997,19,6,1997,13800,A
USGS,MS,6/20/1997,20,6,1997,12600,A
USGS,MS,6/21/1997,21,6,1997,11300,A
USGS,MS,6/22/1997,22,6,1997,10300,A
USGS,MS,6/23/1997,23,6,1997,9590,A
USGS,MS,6/24/1997,24,6,1997,9080,A
USGS,MS,6/25/1997,25,6,1997,8680,A
USGS,MS,6/26/1997,26,6,1997,8110,A
USGS,MS,6/27/1997,27,6,1997,7630,A
USGS,MS,6/28/1997,28,6,1997,7320,A
USGS,MS,6/29/1997,29,6,1997,7160,A
USGS,MS,6/30/1997,30,6,1997,7750,A
USGS,MS,7/1/1997,1,7,1997,7840,A
USGS,MS,7/2/1997,2,7,1997,8190,A
USGS,MS,7/3/1997,3,7,1997,7740,A
USGS,MS,7/4/1997,4,7,1997,7250,A
USGS,MS,7/5/1997,5,7,1997,6730,A
USGS,MS,7/6/1997,6,7,1997,6410,A
USGS,MS,7/7/1997,7,7,1997,6150,A
USGS,MS,7/8/1997,8,7,1997,5840,A
USGS,MS,7/9/1997,9,7,1997,5510,A
USGS,MS,7/10/1997,10,7,1997,5430,A
USGS,MS,7/11/1997,11,7,1997,5300,A
USGS,MS,7/12/1997,12,7,1997,5050,A
USGS,MS,7/13/1997,13,7,1997,4800,A
USGS,MS,7/14/1997,14,7,1997,4580,A
USGS,MS,7/15/1997,15,7,1997,4370,A
USGS,MS,7/16/1997,16,7,1997,4140,A
USGS,MS,7/17/1997,17,7,1997,3800,A
USGS,MS,7/18/1997,18,7,1997,3770,A
USGS,MS,7/19/1997,19,7,1997,4170,A
USGS,MS,7/20/1997,20,7,1997,4670,A
USGS,MS,7/21/1997,21,7,1997,5090,A
USGS,MS,7/22/1997,22,7,1997,4500,A:e
USGS,MS,7/23/1997,23,7,1997,4200,A:e
USGS,MS,7/24/1997,24,7,1997,3900,A:e
USGS,MS,7/25/1997,25,7,1997,3700,A:e
USGS,MS,7/26/1997,26,7,1997,3500,A:e
USGS,MS,7/27/1997,27,7,1997,3300,A:e
USGS,MS,7/28/1997,28,7,1997,3200,A:e
USGS,MS,7/29/1997,29,7,1997,3170,A
USGS,MS,7/30/1997,30,7,1997,3160,A
USGS,MS,7/31/1997,31,7,1997,3040,A
USGS,MS,8/1/1997,1,8,1997,2940,A
USGS,MS,8/2/1997,2,8,1997,2920,A
USGS,MS,8/3/1997,3,8,1997,2880,A
USGS,MS,8/4/1997,4,8,1997,2870,A
USGS,MS,8/5/1997,5,8,1997,2660,A
USGS,MS,8/6/1997,6,8,1997,2650,A
USGS,MS,8/7/1997,7,8,1997,2690,A
USGS,MS,8/8/1997,8,8,1997,2690,A
USGS,MS,8/9/1997,9,8,1997,2620,A
USGS,MS,8/10/1997,10,8,1997,2520,A
USGS,MS,8/11/1997,11,8,1997,2460,A
USGS,MS,8/12/1997,12,8,1997,2400,A
USGS,MS,8/13/1997,13,8,1997,2470,A
USGS,MS,8/14/1997,14,8,1997,2290,A
USGS,MS,8/15/1997,15,8,1997,2230,A
USGS,MS,8/16/1997,16,8,1997,2250,A
USGS,MS,8/17/1997,17,8,1997,2370,A
USGS,MS,8/18/1997,18,8,1997,2390,A
USGS,MS,8/19/1997,19,8,1997,2370,A
USGS,MS,8/20/1997,20,8,1997,2310,A
USGS,MS,8/21/1997,21,8,1997,2240,A
USGS,MS,8/22/1997,22,8,1997,2230,A
USGS,MS,8/23/1997,23,8,1997,2170,A
USGS,MS,8/24/1997,24,8,1997,2150,A
USGS,MS,8/25/1997,25,8,1997,2180,A
USGS,MS,8/26/1997,26,8,1997,2140,A
USGS,MS,8/27/1997,27,8,1997,2090,A
USGS,MS,8/28/1997,28,8,1997,2060,A
USGS,MS,8/29/1997,29,8,1997,2030,A
USGS,MS,8/30/1997,30,8,1997,1990,A
USGS,MS,8/31/1997,31,8,1997,1950,A
USGS,MS,9/1/1997,1,9,1997,1920,A
USGS,MS,9/2/1997,2,9,1997,1900,A
USGS,MS,9/3/1997,3,9,1997,1930,A
USGS,MS,9/4/1997,4,9,1997,1940,A
USGS,MS,9/5/1997,5,9,1997,1950,A
USGS,MS,9/6/1997,6,9,1997,1950,A
USGS,MS,9/7/1997,7,9,1997,1920,A
USGS,MS,9/8/1997,8,9,1997,1860,A
USGS,MS,9/9/1997,9,9,1997,1830,A
USGS,MS,9/10/1997,10,9,1997,1830,A
USGS,MS,9/11/1997,11,9,1997,1820,A
USGS,MS,9/12/1997,12,9,1997,1830,A
USGS,MS,9/13/1997,13,9,1997,1870,A
USGS,MS,9/14/1997,14,9,1997,1900,A
USGS,MS,9/15/1997,15,9,1997,1950,A
USGS,MS,9/16/1997,16,9,1997,2060,A
USGS,MS,9/17/1997,17,9,1997,2090,A
USGS,MS,9/18/1997,18,9,1997,2080,A
USGS,MS,9/19/1997,19,9,1997,1990,A
USGS,MS,9/20/1997,20,9,1997,1950,A
USGS,MS,9/21/1997,21,9,1997,1940,A
USGS,MS,9/22/1997,22,9,1997,1920,A
USGS,MS,9/23/1997,23,9,1997,1900,A
USGS,MS,9/24/1997,24,9,1997,1890,A
USGS,MS,9/25/1997,25,9,1997,1870,A
USGS,MS,9/26/1997,26,9,1997,1880,A
USGS,MS,9/27/1997,27,9,1997,1920,A
USGS,MS,9/28/1997,28,9,1997,1900,A
USGS,MS,9/29/1997,29,9,1997,1900,A
USGS,MS,9/30/1997,30,9,1997,1900,A
USGS,MS,10/1/1997,1,10,1997,1890,A
USGS,MS,10/2/1997,2,10,1997,1870,A
USGS,MS,10/3/1997,3,10,1997,1890,A
USGS,MS,10/4/1997,4,10,1997,1930,A
USGS,MS,10/5/1997,5,10,1997,1980,A
USGS,MS,10/6/1997,6,10,1997,2040,A
USGS,MS,10/7/1997,7,10,1997,2060,A
USGS,MS,10/8/1997,8,10,1997,2180,A
USGS,MS,10/9/1997,9,10,1997,2180,A
USGS,MS,10/10/1997,10,10,1997,2180,A
USGS,MS,10/11/1997,11,10,1997,2160,A
USGS,MS,10/12/1997,12,10,1997,2170,A
USGS,MS,10/13/1997,13,10,1997,2100,A
USGS,MS,10/14/1997,14,10,1997,2040,A
USGS,MS,10/15/1997,15,10,1997,2040,A
USGS,MS,10/16/1997,16,10,1997,2040,A
USGS,MS,10/17/1997,17,10,1997,2010,A
USGS,MS,10/18/1997,18,10,1997,2080,A
USGS,MS,10/19/1997,19,10,1997,2040,A
USGS,MS,10/20/1997,20,10,1997,2040,A
USGS,MS,10/21/1997,21,10,1997,2000,A
USGS,MS,10/22/1997,22,10,1997,1950,A
USGS,MS,10/23/1997,23,10,1997,1930,A
USGS,MS,10/24/1997,24,10,1997,1980,A
USGS,MS,10/25/1997,25,10,1997,2050,A
USGS,MS,10/26/1997,26,10,1997,1980,A
USGS,MS,10/27/1997,27,10,1997,1970,A
USGS,MS,10/28/1997,28,10,1997,2000,A
USGS,MS,10/29/1997,29,10,1997,2010,A
USGS,MS,10/30/1997,30,10,1997,2040,A
USGS,MS,10/31/1997,31,10,1997,2300,A
USGS,MS,11/1/1997,1,11,1997,2510,A
USGS,MS,11/2/1997,2,11,1997,2360,A
USGS,MS,11/3/1997,3,11,1997,2200,A
USGS,MS,11/4/1997,4,11,1997,2200,A
USGS,MS,11/5/1997,5,11,1997,2160,A
USGS,MS,11/6/1997,6,11,1997,2110,A
USGS,MS,11/7/1997,7,11,1997,2050,A
USGS,MS,11/8/1997,8,11,1997,2040,A
USGS,MS,11/9/1997,9,11,1997,2040,A
USGS,MS,11/10/1997,10,11,1997,2030,A
USGS,MS,11/11/1997,11,11,1997,1960,A
USGS,MS,11/12/1997,12,11,1997,1820,A
USGS,MS,11/13/1997,13,11,1997,1850,A
USGS,MS,11/14/1997,14,11,1997,1790,A
USGS,MS,11/15/1997,15,11,1997,1590,A
USGS,MS,11/16/1997,16,11,1997,1610,A
USGS,MS,11/17/1997,17,11,1997,1770,A
USGS,MS,11/18/1997,18,11,1997,1930,A
USGS,MS,11/19/1997,19,11,1997,1840,A
USGS,MS,11/20/1997,20,11,1997,1880,A
USGS,MS,11/21/1997,21,11,1997,1900,A
USGS,MS,11/22/1997,22,11,1997,1870,A
USGS,MS,11/23/1997,23,11,1997,1850,A
USGS,MS,11/24/1997,24,11,1997,1810,A
USGS,MS,11/25/1997,25,11,1997,1940,A
USGS,MS,11/26/1997,26,11,1997,1900,A
USGS,MS,11/27/1997,27,11,1997,1860,A
USGS,MS,11/28/1997,28,11,1997,1890,A
USGS,MS,11/29/1997,29,11,1997,1860,A
USGS,MS,11/30/1997,30,11,1997,1810,A
USGS,MS,12/1/1997,1,12,1997,1830,A
USGS,MS,12/2/1997,2,12,1997,1810,A
USGS,MS,12/3/1997,3,12,1997,1660,A
USGS,MS,12/4/1997,4,12,1997,1480,A
USGS,MS,12/5/1997,5,12,1997,1510,A
USGS,MS,12/6/1997,6,12,1997,1390,A
USGS,MS,12/7/1997,7,12,1997,1360,A
USGS,MS,12/8/1997,8,12,1997,1550,A
USGS,MS,12/9/1997,9,12,1997,1880,A
USGS,MS,12/10/1997,10,12,1997,1750,A
USGS,MS,12/11/1997,11,12,1997,1700,A
USGS,MS,12/12/1997,12,12,1997,1650,A:e
USGS,MS,12/13/1997,13,12,1997,1600,A:e
USGS,MS,12/14/1997,14,12,1997,1700,A:e
USGS,MS,12/15/1997,15,12,1997,1870,A
USGS,MS,12/16/1997,16,12,1997,1820,A
USGS,MS,12/17/1997,17,12,1997,1810,A
USGS,MS,12/18/1997,18,12,1997,1760,A
USGS,MS,12/19/1997,19,12,1997,1660,A
USGS,MS,12/20/1997,20,12,1997,1530,A
USGS,MS,12/21/1997,21,12,1997,1590,A
USGS,MS,12/22/1997,22,12,1997,1580,A
USGS,MS,12/23/1997,23,12,1997,1620,A
USGS,MS,12/24/1997,24,12,1997,1680,A
USGS,MS,12/25/1997,25,12,1997,1530,A
USGS,MS,12/26/1997,26,12,1997,1720,A
USGS,MS,12/27/1997,27,12,1997,1690,A
USGS,MS,12/28/1997,28,12,1997,1560,A
USGS,MS,12/29/1997,29,12,1997,1710,A
USGS,MS,12/30/1997,30,12,1997,1880,A
USGS,MS,12/31/1997,31,12,1997,1700,A
USGS,MS,1/1/1998,1,1,1998,1600,A
USGS,MS,1/2/1998,2,1,1998,1730,A
USGS,MS,1/3/1998,3,1,1998,1680,A
USGS,MS,1/4/1998,4,1,1998,1630,A
USGS,MS,1/5/1998,5,1,1998,1580,A
USGS,MS,1/6/1998,6,1,1998,1620,A
USGS,MS,1/7/1998,7,1,1998,1480,A
USGS,MS,1/8/1998,8,1,1998,1530,A
USGS,MS,1/9/1998,9,1,1998,1410,A
USGS,MS,1/10/1998,10,1,1998,1000,A:e
USGS,MS,1/11/1998,11,1,1998,800,A:e
USGS,MS,1/12/1998,12,1,1998,900,A:e
USGS,MS,1/13/1998,13,1,1998,1000,A:e
USGS,MS,1/14/1998,14,1,1998,1300,A:e
USGS,MS,1/15/1998,15,1,1998,1500,A:e
USGS,MS,1/16/1998,16,1,1998,1800,A:e
USGS,MS,1/17/1998,17,1,1998,1890,A
USGS,MS,1/18/1998,18,1,1998,1900,A
USGS,MS,1/19/1998,19,1,1998,1850,A
USGS,MS,1/20/1998,20,1,1998,1870,A
USGS,MS,1/21/1998,21,1,1998,1850,A
USGS,MS,1/22/1998,22,1,1998,1730,A
USGS,MS,1/23/1998,23,1,1998,1630,A
USGS,MS,1/24/1998,24,1,1998,1590,A
USGS,MS,1/25/1998,25,1,1998,1610,A
USGS,MS,1/26/1998,26,1,1998,1580,A
USGS,MS,1/27/1998,27,1,1998,1580,A
USGS,MS,1/28/1998,28,1,1998,1580,A
USGS,MS,1/29/1998,29,1,1998,1480,A
USGS,MS,1/30/1998,30,1,1998,1500,A
USGS,MS,1/31/1998,31,1,1998,1560,A
USGS,MS,2/1/1998,1,2,1998,1420,A
USGS,MS,2/2/1998,2,2,1998,1300,A
USGS,MS,2/3/1998,3,2,1998,1340,A
USGS,MS,2/4/1998,4,2,1998,1430,A
USGS,MS,2/5/1998,5,2,1998,1510,A
USGS,MS,2/6/1998,6,2,1998,1470,A
USGS,MS,2/7/1998,7,2,1998,1490,A
USGS,MS,2/8/1998,8,2,1998,1540,A
USGS,MS,2/9/1998,9,2,1998,1530,A
USGS,MS,2/10/1998,10,2,1998,1500,A
USGS,MS,2/11/1998,11,2,1998,1500,A
USGS,MS,2/12/1998,12,2,1998,1470,A
USGS,MS,2/13/1998,13,2,1998,1450,A
USGS,MS,2/14/1998,14,2,1998,1440,A
USGS,MS,2/15/1998,15,2,1998,1420,A
USGS,MS,2/16/1998,16,2,1998,1450,A
USGS,MS,2/17/1998,17,2,1998,1430,A
USGS,MS,2/18/1998,18,2,1998,1410,A
USGS,MS,2/19/1998,19,2,1998,1420,A
USGS,MS,2/20/1998,20,2,1998,1410,A
USGS,MS,2/21/1998,21,2,1998,1430,A
USGS,MS,2/22/1998,22,2,1998,1470,A
USGS,MS,2/23/1998,23,2,1998,1450,A
USGS,MS,2/24/1998,24,2,1998,1420,A
USGS,MS,2/25/1998,25,2,1998,1400,A
USGS,MS,2/26/1998,26,2,1998,1430,A
USGS,MS,2/27/1998,27,2,1998,1390,A
USGS,MS,2/28/1998,28,2,1998,1360,A
USGS,MS,3/1/1998,1,3,1998,1350,A
USGS,MS,3/2/1998,2,3,1998,1430,A
USGS,MS,3/3/1998,3,3,1998,1490,A
USGS,MS,3/4/1998,4,3,1998,1520,A
USGS,MS,3/5/1998,5,3,1998,1460,A
USGS,MS,3/6/1998,6,3,1998,1400,A
USGS,MS,3/7/1998,7,3,1998,1350,A
USGS,MS,3/8/1998,8,3,1998,1330,A
USGS,MS,3/9/1998,9,3,1998,1370,A
USGS,MS,3/10/1998,10,3,1998,1440,A
USGS,MS,3/11/1998,11,3,1998,1430,A
USGS,MS,3/12/1998,12,3,1998,1440,A
USGS,MS,3/13/1998,13,3,1998,1500,A
USGS,MS,3/14/1998,14,3,1998,1630,A
USGS,MS,3/15/1998,15,3,1998,1700,A
USGS,MS,3/16/1998,16,3,1998,2030,A
USGS,MS,3/17/1998,17,3,1998,2270,A
USGS,MS,3/18/1998,18,3,1998,2090,A
USGS,MS,3/19/1998,19,3,1998,1820,A
USGS,MS,3/20/1998,20,3,1998,1780,A
USGS,MS,3/21/1998,21,3,1998,1760,A
USGS,MS,3/22/1998,22,3,1998,1970,A
USGS,MS,3/23/1998,23,3,1998,2740,A
USGS,MS,3/24/1998,24,3,1998,3770,A
USGS,MS,3/25/1998,25,3,1998,4110,A
USGS,MS,3/26/1998,26,3,1998,3420,A
USGS,MS,3/27/1998,27,3,1998,3000,A
USGS,MS,3/28/1998,28,3,1998,2730,A
USGS,MS,3/29/1998,29,3,1998,2520,A
USGS,MS,3/30/1998,30,3,1998,2300,A
USGS,MS,3/31/1998,31,3,1998,2270,A
USGS,MS,4/1/1998,1,4,1998,2270,A
USGS,MS,4/2/1998,2,4,1998,2310,A
USGS,MS,4/3/1998,3,4,1998,2410,A
USGS,MS,4/4/1998,4,4,1998,2550,A
USGS,MS,4/5/1998,5,4,1998,2730,A
USGS,MS,4/6/1998,6,4,1998,2860,A
USGS,MS,4/7/1998,7,4,1998,3050,A
USGS,MS,4/8/1998,8,4,1998,3090,A
USGS,MS,4/9/1998,9,4,1998,3030,A
USGS,MS,4/10/1998,10,4,1998,2970,A
USGS,MS,4/11/1998,11,4,1998,2950,A
USGS,MS,4/12/1998,12,4,1998,2950,A
USGS,MS,4/13/1998,13,4,1998,2910,A
USGS,MS,4/14/1998,14,4,1998,2770,A
USGS,MS,4/15/1998,15,4,1998,2730,A
USGS,MS,4/16/1998,16,4,1998,2670,A
USGS,MS,4/17/1998,17,4,1998,2620,A
USGS,MS,4/18/1998,18,4,1998,2590,A
USGS,MS,4/19/1998,19,4,1998,2510,A
USGS,MS,4/20/1998,20,4,1998,2490,A
USGS,MS,4/21/1998,21,4,1998,2490,A
USGS,MS,4/22/1998,22,4,1998,2540,A
USGS,MS,4/23/1998,23,4,1998,2830,A
USGS,MS,4/24/1998,24,4,1998,3500,A
USGS,MS,4/25/1998,25,4,1998,4460,A
USGS,MS,4/26/1998,26,4,1998,4470,A
USGS,MS,4/27/1998,27,4,1998,4260,A
USGS,MS,4/28/1998,28,4,1998,4170,A
USGS,MS,4/29/1998,29,4,1998,4430,A
USGS,MS,4/30/1998,30,4,1998,4860,A
USGS,MS,5/1/1998,1,5,1998,5380,A
USGS,MS,5/2/1998,2,5,1998,5870,A
USGS,MS,5/3/1998,3,5,1998,6270,A
USGS,MS,5/4/1998,4,5,1998,7120,A
USGS,MS,5/5/1998,5,5,1998,7520,A
USGS,MS,5/6/1998,6,5,1998,7650,A
USGS,MS,5/7/1998,7,5,1998,7650,A
USGS,MS,5/8/1998,8,5,1998,7750,A
USGS,MS,5/9/1998,9,5,1998,7850,A
USGS,MS,5/10/1998,10,5,1998,7520,A
USGS,MS,5/11/1998,11,5,1998,7100,A
USGS,MS,5/12/1998,12,5,1998,6560,A
USGS,MS,5/13/1998,13,5,1998,6160,A
USGS,MS,5/14/1998,14,5,1998,6120,A
USGS,MS,5/15/1998,15,5,1998,6030,A
USGS,MS,5/16/1998,16,5,1998,5660,A
USGS,MS,5/17/1998,17,5,1998,5360,A
USGS,MS,5/18/1998,18,5,1998,5560,A
USGS,MS,5/19/1998,19,5,1998,5190,A
USGS,MS,5/20/1998,20,5,1998,4860,A
USGS,MS,5/21/1998,21,5,1998,4910,A
USGS,MS,5/22/1998,22,5,1998,6140,A
USGS,MS,5/23/1998,23,5,1998,7400,A
USGS,MS,5/24/1998,24,5,1998,7700,A
USGS,MS,5/25/1998,25,5,1998,7190,A
USGS,MS,5/26/1998,26,5,1998,7070,A
USGS,MS,5/27/1998,27,5,1998,7870,A
USGS,MS,5/28/1998,28,5,1998,8430,A
USGS,MS,5/29/1998,29,5,1998,7690,A
USGS,MS,5/30/1998,30,5,1998,7180,A
USGS,MS,5/31/1998,31,5,1998,7520,A
USGS,MS,6/1/1998,1,6,1998,7370,A
USGS,MS,6/2/1998,2,6,1998,6900,A
USGS,MS,6/3/1998,3,6,1998,6530,A
USGS,MS,6/4/1998,4,6,1998,6220,A
USGS,MS,6/5/1998,5,6,1998,5770,A
USGS,MS,6/6/1998,6,6,1998,5480,A
USGS,MS,6/7/1998,7,6,1998,5430,A
USGS,MS,6/8/1998,8,6,1998,5350,A
USGS,MS,6/9/1998,9,6,1998,5240,A
USGS,MS,6/10/1998,10,6,1998,5000,A
USGS,MS,6/11/1998,11,6,1998,5150,A
USGS,MS,6/12/1998,12,6,1998,5570,A
USGS,MS,6/13/1998,13,6,1998,5740,A
USGS,MS,6/14/1998,14,6,1998,6160,A
USGS,MS,6/15/1998,15,6,1998,6500,A
USGS,MS,6/16/1998,16,6,1998,6670,A
USGS,MS,6/17/1998,17,6,1998,6850,A
USGS,MS,6/18/1998,18,6,1998,7710,A
USGS,MS,6/19/1998,19,6,1998,8370,A
USGS,MS,6/20/1998,20,6,1998,11200,A
USGS,MS,6/21/1998,21,6,1998,12200,A
USGS,MS,6/22/1998,22,6,1998,11800,A
USGS,MS,6/23/1998,23,6,1998,11100,A
USGS,MS,6/24/1998,24,6,1998,10400,A
USGS,MS,6/25/1998,25,6,1998,9910,A
USGS,MS,6/26/1998,26,6,1998,10100,A
USGS,MS,6/27/1998,27,6,1998,11600,A
USGS,MS,6/28/1998,28,6,1998,11200,A
USGS,MS,6/29/1998,29,6,1998,10000,A
USGS,MS,6/30/1998,30,6,1998,9190,A
USGS,MS,7/1/1998,1,7,1998,8570,A
USGS,MS,7/2/1998,2,7,1998,8560,A
USGS,MS,7/3/1998,3,7,1998,8390,A
USGS,MS,7/4/1998,4,7,1998,9130,A
USGS,MS,7/5/1998,5,7,1998,9730,A
USGS,MS,7/6/1998,6,7,1998,8710,A
USGS,MS,7/7/1998,7,7,1998,7940,A
USGS,MS,7/8/1998,8,7,1998,7320,A
USGS,MS,7/9/1998,9,7,1998,6880,A
USGS,MS,7/10/1998,10,7,1998,6600,A
USGS,MS,7/11/1998,11,7,1998,6530,A
USGS,MS,7/12/1998,12,7,1998,6430,A
USGS,MS,7/13/1998,13,7,1998,5930,A
USGS,MS,7/14/1998,14,7,1998,5460,A
USGS,MS,7/15/1998,15,7,1998,5100,A
USGS,MS,7/16/1998,16,7,1998,4750,A
USGS,MS,7/17/1998,17,7,1998,4450,A
USGS,MS,7/18/1998,18,7,1998,4110,A
USGS,MS,7/19/1998,19,7,1998,3870,A
USGS,MS,7/20/1998,20,7,1998,3630,A
USGS,MS,7/21/1998,21,7,1998,3430,A
USGS,MS,7/22/1998,22,7,1998,3180,A
USGS,MS,7/23/1998,23,7,1998,3120,A
USGS,MS,7/24/1998,24,7,1998,3040,A
USGS,MS,7/25/1998,25,7,1998,2870,A
USGS,MS,7/26/1998,26,7,1998,2810,A
USGS,MS,7/27/1998,27,7,1998,2660,A
USGS,MS,7/28/1998,28,7,1998,2610,A
USGS,MS,7/29/1998,29,7,1998,2680,A
USGS,MS,7/30/1998,30,7,1998,2820,A
USGS,MS,7/31/1998,31,7,1998,2930,A
USGS,MS,8/1/1998,1,8,1998,3020,A
USGS,MS,8/2/1998,2,8,1998,2800,A
USGS,MS,8/3/1998,3,8,1998,2660,A
USGS,MS,8/4/1998,4,8,1998,2530,A
USGS,MS,8/5/1998,5,8,1998,2450,A
USGS,MS,8/6/1998,6,8,1998,2360,A
USGS,MS,8/7/1998,7,8,1998,2280,A
USGS,MS,8/8/1998,8,8,1998,2240,A
USGS,MS,8/9/1998,9,8,1998,2190,A
USGS,MS,8/10/1998,10,8,1998,2080,A
USGS,MS,8/11/1998,11,8,1998,2030,A
USGS,MS,8/12/1998,12,8,1998,1930,A
USGS,MS,8/13/1998,13,8,1998,1810,A
USGS,MS,8/14/1998,14,8,1998,1720,A
USGS,MS,8/15/1998,15,8,1998,1650,A
USGS,MS,8/16/1998,16,8,1998,1590,A
USGS,MS,8/17/1998,17,8,1998,1580,A
USGS,MS,8/18/1998,18,8,1998,1560,A
USGS,MS,8/19/1998,19,8,1998,1540,A
USGS,MS,8/20/1998,20,8,1998,1530,A
USGS,MS,8/21/1998,21,8,1998,1500,A
USGS,MS,8/22/1998,22,8,1998,1510,A
USGS,MS,8/23/1998,23,8,1998,1520,A
USGS,MS,8/24/1998,24,8,1998,1600,A
USGS,MS,8/25/1998,25,8,1998,1610,A
USGS,MS,8/26/1998,26,8,1998,1590,A
USGS,MS,8/27/1998,27,8,1998,1530,A
USGS,MS,8/28/1998,28,8,1998,1500,A
USGS,MS,8/29/1998,29,8,1998,1460,A
USGS,MS,8/30/1998,30,8,1998,1450,A
USGS,MS,8/31/1998,31,8,1998,1440,A
USGS,MS,9/1/1998,1,9,1998,1420,A
USGS,MS,9/2/1998,2,9,1998,1380,A
USGS,MS,9/3/1998,3,9,1998,1370,A
USGS,MS,9/4/1998,4,9,1998,1340,A
USGS,MS,9/5/1998,5,9,1998,1320,A
USGS,MS,9/6/1998,6,9,1998,1320,A
USGS,MS,9/7/1998,7,9,1998,1260,A
USGS,MS,9/8/1998,8,9,1998,1320,A
USGS,MS,9/9/1998,9,9,1998,1370,A
USGS,MS,9/10/1998,10,9,1998,1380,A
USGS,MS,9/11/1998,11,9,1998,1490,A
USGS,MS,9/12/1998,12,9,1998,1560,A
USGS,MS,9/13/1998,13,9,1998,1530,A
USGS,MS,9/14/1998,14,9,1998,1470,A
USGS,MS,9/15/1998,15,9,1998,1420,A
USGS,MS,9/16/1998,16,9,1998,1400,A
USGS,MS,9/17/1998,17,9,1998,1370,A
USGS,MS,9/18/1998,18,9,1998,1380,A
USGS,MS,9/19/1998,19,9,1998,1370,A
USGS,MS,9/20/1998,20,9,1998,1430,A
USGS,MS,9/21/1998,21,9,1998,1380,A
USGS,MS,9/22/1998,22,9,1998,1450,A
USGS,MS,9/23/1998,23,9,1998,1450,A
USGS,MS,9/24/1998,24,9,1998,1410,A
USGS,MS,9/25/1998,25,9,1998,1440,A
USGS,MS,9/26/1998,26,9,1998,1460,A
USGS,MS,9/27/1998,27,9,1998,1500,A
USGS,MS,9/28/1998,28,9,1998,1510,A
USGS,MS,9/29/1998,29,9,1998,1480,A
USGS,MS,9/30/1998,30,9,1998,1450,A
USGS,MS,10/1/1998,1,10,1998,1460,A
USGS,MS,10/2/1998,2,10,1998,1500,A
USGS,MS,10/3/1998,3,10,1998,1540,A
USGS,MS,10/4/1998,4,10,1998,1570,A
USGS,MS,10/5/1998,5,10,1998,1600,A
USGS,MS,10/6/1998,6,10,1998,1580,A
USGS,MS,10/7/1998,7,10,1998,1570,A
USGS,MS,10/8/1998,8,10,1998,1560,A
USGS,MS,10/9/1998,9,10,1998,1560,A
USGS,MS,10/10/1998,10,10,1998,1600,A
USGS,MS,10/11/1998,11,10,1998,1690,A
USGS,MS,10/12/1998,12,10,1998,1710,A
USGS,MS,10/13/1998,13,10,1998,1670,A
USGS,MS,10/14/1998,14,10,1998,1680,A
USGS,MS,10/15/1998,15,10,1998,1670,A
USGS,MS,10/16/1998,16,10,1998,1680,A
USGS,MS,10/17/1998,17,10,1998,1680,A
USGS,MS,10/18/1998,18,10,1998,1670,A
USGS,MS,10/19/1998,19,10,1998,1640,A
USGS,MS,10/20/1998,20,10,1998,1620,A
USGS,MS,10/21/1998,21,10,1998,1610,A
USGS,MS,10/22/1998,22,10,1998,1610,A
USGS,MS,10/23/1998,23,10,1998,1600,A
USGS,MS,10/24/1998,24,10,1998,1610,A
USGS,MS,10/25/1998,25,10,1998,1600,A
USGS,MS,10/26/1998,26,10,1998,1590,A
USGS,MS,10/27/1998,27,10,1998,1580,A
USGS,MS,10/28/1998,28,10,1998,1580,A
USGS,MS,10/29/1998,29,10,1998,1570,A
USGS,MS,10/30/1998,30,10,1998,1560,A
USGS,MS,10/31/1998,31,10,1998,1560,A
USGS,MS,11/1/1998,1,11,1998,1540,A
USGS,MS,11/2/1998,2,11,1998,1540,A
USGS,MS,11/3/1998,3,11,1998,1560,A
USGS,MS,11/4/1998,4,11,1998,1550,A
USGS,MS,11/5/1998,5,11,1998,1530,A
USGS,MS,11/6/1998,6,11,1998,1560,A
USGS,MS,11/7/1998,7,11,1998,1560,A
USGS,MS,11/8/1998,8,11,1998,1580,A
USGS,MS,11/9/1998,9,11,1998,1570,A
USGS,MS,11/10/1998,10,11,1998,1540,A
USGS,MS,11/11/1998,11,11,1998,1560,A
USGS,MS,11/12/1998,12,11,1998,1520,A
USGS,MS,11/13/1998,13,11,1998,1580,A
USGS,MS,11/14/1998,14,11,1998,1700,A
USGS,MS,11/15/1998,15,11,1998,1780,A
USGS,MS,11/16/1998,16,11,1998,1780,A
USGS,MS,11/17/1998,17,11,1998,1730,A
USGS,MS,11/18/1998,18,11,1998,1720,A
USGS,MS,11/19/1998,19,11,1998,1680,A
